id_student,text
679949,I might drop this course
679949,The lectures are clear
679949,Submitted the quiz
680014,The lectures are clear
680018,Reading course material
680018,The assignment is too hard
680027,This module is interesting
680027,I am falling behind
680027,Checking the forum
680027,Working on the assignment
680072,I am confused about the lecture
680072,Working on the assignment
680072,Reading course material
680080,I like the assignments
680145,The assignment is too hard
680145,This module is interesting
680145,The lectures are clear
680145,I am confused about the lecture
680145,The lectures are clear
680212,Checking the forum
680212,I enjoy the course
680212,Working on the assignment
680212,Reading course material
680222,The lectures are clear
680222,Submitted the quiz
680222,I enjoy the course
680222,I am confused about the lecture
680231,The assignment is too hard
680231,I am confused about the lecture
680231,The assignment is too hard
680231,The lectures are clear
680255,I am confused about the lecture
680255,I am confused about the lecture
680266,The assignment is too hard
680270,The assignment is too hard
680270,I enjoy the course
680270,I am falling behind
680270,I like the assignments
680270,Checking the forum
680273,Reading course material
680273,Submitted the quiz
680273,Submitted the quiz
680312,The assignment is too hard
680312,I enjoy the course
680312,Checking the forum
680312,I enjoy the course
680312,Submitted the quiz
680322,Reading course material
680322,I am falling behind
680322,I like the assignments
680322,I might drop this course
680322,I am confused about the lecture
680343,I enjoy the course
680343,This module is interesting
680343,Reading course material
680343,Working on the assignment
680343,I might drop this course
680348,Working on the assignment
680349,I enjoy the course
680349,Submitted the quiz
680349,I am falling behind
680349,Checking the forum
680374,I am confused about the lecture
680374,This module is interesting
680374,I am confused about the lecture
680374,I enjoy the course
680410,This module is interesting
680410,The assignment is too hard
680410,Submitted the quiz
680410,Checking the forum
680410,This module is interesting
680443,I enjoy the course
680464,I am falling behind
680464,I am falling behind
680464,Reading course material
680506,I am falling behind
680506,I am falling behind
680506,The assignment is too hard
680506,I am confused about the lecture
680517,Reading course material
680517,I like the assignments
680517,The lectures are clear
680517,I might drop this course
680572,Working on the assignment
680572,This module is interesting
680572,I am confused about the lecture
680708,I am confused about the lecture
680708,I enjoy the course
680713,I am confused about the lecture
680713,The assignment is too hard
680713,I am falling behind
680714,The assignment is too hard
680714,I am falling behind
680714,I like the assignments
680714,The lectures are clear
680714,I am falling behind
680715,Working on the assignment
680715,I am confused about the lecture
680715,Submitted the quiz
680715,I am falling behind
680747,I am confused about the lecture
680766,This module is interesting
680766,I enjoy the course
680766,I am falling behind
680766,I like the assignments
680775,I am confused about the lecture
680775,I am falling behind
680775,The assignment is too hard
680775,I like the assignments
680810,I like the assignments
680810,I enjoy the course
680810,This module is interesting
680810,The lectures are clear
680810,Checking the forum
680855,The lectures are clear
680855,I am confused about the lecture
680855,Reading course material
680872,I might drop this course
680872,The assignment is too hard
680872,I like the assignments
680872,This module is interesting
680912,The lectures are clear
680938,Working on the assignment
680955,I enjoy the course
680955,Working on the assignment
680955,Reading course material
680955,I am confused about the lecture
680974,I am confused about the lecture
680974,Working on the assignment
680974,I am falling behind
680974,Checking the forum
680974,I am falling behind
681004,I might drop this course
681004,I am confused about the lecture
681052,I am falling behind
681052,I am confused about the lecture
681052,Working on the assignment
681052,Checking the forum
681052,I enjoy the course
681063,I like the assignments
681073,I enjoy the course
681073,Reading course material
681073,Submitted the quiz
681073,Reading course material
681120,The assignment is too hard
681152,This module is interesting
681152,Checking the forum
681235,I am falling behind
681235,I might drop this course
681235,I might drop this course
681235,I am confused about the lecture
681235,I might drop this course
681277,I enjoy the course
681277,Reading course material
681298,I might drop this course
681298,I enjoy the course
681298,Working on the assignment
681328,Checking the forum
681335,I like the assignments
681335,I am confused about the lecture
681335,The assignment is too hard
681335,The lectures are clear
681335,I like the assignments
681341,Reading course material
